Timestamp_UTC,Satellite_ID,Satellite_Name,Projection_X,Projection_Y,Label
1623296143,112,C08,354.3063063063063,50.16216216216216,NLOS
1623296143,115,C11,98.30630630630631,113.58558558558559,NLOS
1623296143,117,C13,331.5315315315315,113.87387387387388,NLOS
1623296144,0,G01,49.873873873873876,119.35135135135135,LOS
1623296144,2,G03,447.7117117117117,159.7117117117117,NLOS
1623296144,6,G07,343.06306306306305,172.3963963963964,LOS
1623296144,13,G14,129.72972972972974,104.93693693693693,NLOS
1623296144,20,G21,42.666666666666664,185.65765765765767,LOS
1623296144,21,G22,496.72072072072075,168.36036036036037,NLOS
1623296144,27,G28,143.56756756756758,151.92792792792793,NLOS
1623296144,29,G30,273.8738738738739,117.90990990990991,NLOS
1623296144,111,C07,17.585585585585587,57.369369369369366,NLOS
1623296144,112,C08,343.92792792792795,49.585585585585584,NLOS
1623296144,115,C11,85.62162162162163,114.16216216216216,NLOS
1623296144,117,C13,320.2882882882883,113.29729729729729,NLOS
1623296145,0,G01,40.648648648648646,119.92792792792793,LOS
1623296145,2,G03,439.35135135135135,160.2882882882883,NLOS
1623296145,6,G07,334.4144144144144,172.1081081081081,LOS
1623296145,13,G14,119.92792792792793,104.64864864864865,NLOS
1623296145,20,G21,33.729729729729726,186.23423423423424,LOS
1623296145,21,G22,487.7837837837838,168.93693693693695,NLOS
1623296145,27,G28,134.05405405405406,151.92792792792793,NLOS
1623296145,29,G30,265.22522522522524,117.04504504504504,NLOS
1623296145,111,C07,8.64864864864865,58.234234234234236,NLOS
1623296145,112,C08,336.43243243243245,49.2972972972973,NLOS
1623296145,115,C11,76.3963963963964,114.73873873873873,NLOS
1623296145,117,C13,311.63963963963965,112.43243243243244,NLOS
1623296146,0,G01,37.189189189189186,119.92792792792793,LOS
1623296146,2,G03,435.8918918918919,160.57657657657657,NLOS
1623296146,6,G07,331.2432432432432,171.81981981981983,LOS
1623296146,13,G14,116.46846846846847,104.64864864864865,NLOS
1623296146,20,G21,30.27027027027027,186.8108108108108,LOS
1623296146,21,G22,484.6126126126126,169.51351351351352,NLOS
1623296146,27,G28,130.59459459459458,152.21621621621622,NLOS
1623296146,29,G30,262.05405405405406,117.33333333333333,NLOS
1623296146,111,C07,5.1891891891891895,58.52252252252252,NLOS
1623296146,112,C08,333.8378378378378,49.009009009009006,NLOS
1623296146,115,C11,72.93693693693693,114.73873873873873,LOS
1623296146,117,C13,308.7567567567568,112.14414414414415,NLOS
1623296147,0,G01,40.36036036036036,119.92792792792793,LOS
1623296147,2,G03,438.77477477477476,160.57657657657657,NLOS
1623296147,6,G07,334.1261261261261,172.1081081081081,LOS
1623296147,13,G14,119.92792792792793,104.36036036036036,NLOS
1623296147,20,G21,33.153153153153156,186.52252252252254,LOS
1623296147,21,G22,487.4954954954955,169.80180180180182,NLOS
1623296147,27,G28,133.76576576576576,151.92792792792793,NLOS
1623296147,29,G30,264.93693693693695,117.33333333333333,NLOS
1623296147,111,C07,8.36036036036036,58.234234234234236,NLOS
1623296147,112,C08,336.14414414414415,49.009009009009006,NLOS
1623296147,115,C11,75.81981981981981,114.73873873873873,NLOS
1623296147,117,C13,311.35135135135135,112.43243243243244,LOS
1623296148,0,G01,50.16216216216216,118.77477477477477,LOS
1623296148,2,G03,448.2882882882883,159.7117117117117,NLOS
1623296148,6,G07,343.35135135135135,172.3963963963964,LOS
1623296148,13,G14,130.3063063063063,104.36036036036036,NLOS
1623296148,20,G21,43.24324324324324,185.65765765765767,LOS
1623296148,21,G22,497.009009009009,168.07207207207207,NLOS
1623296148,27,G28,143.85585585585585,152.7927927927928,NLOS
1623296148,29,G30,274.45045045045043,117.90990990990991,LOS
1623296148,111,C07,18.16216216216216,57.08108108108108,LOS
1623296148,112,C08,344.5045045045045,49.585585585585584,NLOS
1623296148,115,C11,86.1981981981982,113.87387387387388,NLOS
1623296148,117,C13,320.5765765765766,113.29729729729729,LOS
1623296148,129,C25,332.97297297297297,79.27927927927928,LOS
1623296149,0,G01,65.44144144144144,118.1981981981982,LOS
1623296149,2,G03,461.8378378378378,158.27027027027026,NLOS
1623296149,6,G07,357.18918918918916,173.83783783783784,LOS
1623296149,13,G14,145.87387387387386,104.64864864864865,NLOS
1623296149,16,G17,189.40540540540542,147.3153153153153,NLOS
1623296149,20,G21,57.65765765765766,184.5045045045045,LOS
1623296149,21,G22,511.4234234234234,166.63063063063063,NLOS
1623296149,27,G28,159.13513513513513,152.5045045045045,NLOS
1623296149,29,G30,288.5765765765766,119.63963963963964,LOS
1623296149,111,C07,33.153153153153156,55.63963963963964,LOS
1623296149,112,C08,356.3243243243243,50.16216216216216,LOS
1623296149,115,C11,101.47747747747748,113.58558558558559,NLOS
1623296149,117,C13,334.1261261261261,113.87387387387388,LOS
1623296149,129,C25,345.65765765765764,79.85585585585585,LOS
1623296150,0,G01,71.78378378378379,117.33333333333333,LOS
1623296150,2,G03,467.60360360360363,157.981981981982,NLOS
1623296150,5,G06,315.6756756756757,221.11711711711712,NLOS
1623296150,6,G07,362.9549549549549,173.26126126126127,LOS
1623296150,13,G14,151.92792792792793,104.93693693693693,NLOS
1623296150,20,G21,64.0,184.21621621621622,LOS
1623296150,21,G22,5.4774774774774775,166.34234234234233,NLOS
1623296150,27,G28,165.1891891891892,152.7927927927928,NLOS
1623296150,29,G30,294.34234234234236,119.92792792792793,LOS
1623296150,111,C07,39.4954954954955,55.06306306306306,LOS
1623296150,112,C08,361.22522522522524,50.450450450450454,LOS
1623296150,115,C11,107.81981981981981,113.58558558558559,NLOS
1623296150,117,C13,339.60360360360363,114.45045045045045,LOS
1623296150,129,C25,351.4234234234234,80.14414414414415,LOS
1623296151,0,G01,66.88288288288288,118.1981981981982,LOS
1623296151,2,G03,463.27927927927925,158.27027027027026,NLOS
1623296151,5,G06,311.35135135135135,221.11711711711712,NLOS
1623296151,6,G07,358.6306306306306,173.54954954954954,LOS
1623296151,13,G14,147.02702702702703,104.64864864864865,NLOS
1623296151,20,G21,59.387387387387385,184.5045045045045,NLOS
1623296151,21,G22,0.8648648648648649,166.9189189189189,NLOS
1623296151,27,G28,160.57657657657657,152.5045045045045,NLOS
1623296151,29,G30,290.01801801801804,119.92792792792793,LOS
1623296151,111,C07,34.88288288288288,55.351351351351354,LOS
1623296151,112,C08,357.76576576576576,50.16216216216216,LOS
1623296151,115,C11,102.91891891891892,113.58558558558559,NLOS
1623296151,117,C13,335.56756756756755,113.87387387387388,LOS
1623296151,129,C25,347.0990990990991,80.14414414414415,LOS
1623296152,0,G01,64.86486486486487,118.1981981981982,LOS
1623296152,2,G03,461.54954954954957,158.55855855855856,NLOS
1623296152,6,G07,356.6126126126126,173.83783783783784,LOS
1623296152,13,G14,145.00900900900902,104.64864864864865,NLOS
1623296152,16,G17,188.82882882882882,146.73873873873873,NLOS
1623296152,20,G21,57.369369369369366,184.7927927927928,NLOS
1623296152,21,G22,510.84684684684686,166.63063063063063,NLOS
1623296152,27,G28,158.27027027027026,152.5045045045045,NLOS
1623296152,29,G30,288.0,119.63963963963964,LOS
1623296152,111,C07,32.57657657657658,55.927927927927925,LOS
1623296152,112,C08,356.036036036036,50.16216216216216,LOS
1623296152,115,C11,100.90090090090091,113.58558558558559,LOS
1623296152,117,C13,333.54954954954957,114.16216216216216,LOS
1623296152,129,C25,345.65765765765764,80.14414414414415,LOS
1623296153,0,G01,69.76576576576576,117.90990990990991,LOS
1623296153,2,G03,465.8738738738739,157.981981981982,NLOS
1623296153,6,G07,361.22522522522524,173.54954954954954,LOS
1623296153,7,G08,15.27927927927928,236.3963963963964,NLOS
1623296153,13,G14,149.9099099099099,104.93693693693693,NLOS
1623296153,16,G17,193.44144144144144,147.02702702702703,NLOS
1623296153,21,G22,3.4594594594594597,166.05405405405406,NLOS
1623296153,27,G28,163.17117117117118,152.7927927927928,NLOS
1623296153,29,G30,292.6126126126126,119.92792792792793,LOS
1623296153,111,C07,37.189189189189186,55.351351351351354,LOS
1623296153,112,C08,359.7837837837838,50.16216216216216,LOS
1623296153,115,C11,105.8018018018018,113.009009009009,LOS
1623296153,117,C13,337.8738738738739,114.16216216216216,LOS
1623296153,129,C25,349.4054054054054,80.14414414414415,LOS
1623296154,0,G01,73.51351351351352,117.04504504504504,LOS
1623296154,2,G03,469.3333333333333,157.981981981982,LOS
1623296154,6,G07,364.39639639639637,173.83783783783784,LOS
1623296154,13,G14,153.65765765765767,104.64864864864865,NLOS
1623296154,16,G17,196.9009009009009,147.6036036036036,LOS
1623296154,21,G22,6.918918918918919,165.76576576576576,NLOS
1623296154,27,G28,166.63063063063063,152.7927927927928,NLOS
1623296154,29,G30,296.07207207207205,120.7927927927928,LOS
1623296154,111,C07,41.22522522522522,55.06306306306306,LOS
1623296154,112,C08,362.6666666666667,50.16216216216216,LOS
1623296154,115,C11,109.54954954954955,113.58558558558559,LOS
1623296154,117,C13,341.0450450450451,114.45045045045045,LOS
1623296154,129,C25,352.86486486486484,80.43243243243244,LOS
1623296155,0,G01,73.8018018018018,117.62162162162163,NLOS
1623296155,2,G03,469.9099099099099,157.6936936936937,LOS
1623296155,6,G07,364.97297297297297,174.12612612612614,LOS
1623296155,13,G14,154.23423423423424,104.64864864864865,NLOS
1623296155,16,G17,197.76576576576576,147.6036036036036,LOS
1623296155,18,G19,233.51351351351352,201.22522522522522,NLOS
1623296155,27,G28,167.4954954954955,153.0810810810811,NLOS
1623296155,29,G30,296.64864864864865,120.50450450450451,LOS
1623296155,111,C07,41.8018018018018,55.06306306306306,LOS
1623296155,112,C08,363.2432432432432,50.450450450450454,LOS
1623296155,115,C11,110.12612612612612,113.29729729729729,LOS
1623296155,117,C13,341.6216216216216,114.73873873873873,LOS
1623296155,129,C25,353.44144144144144,80.43243243243244,LOS
1623296156,0,G01,72.07207207207207,117.90990990990991,NLOS
1623296156,2,G03,468.1801801801802,157.981981981982,LOS
1623296156,6,G07,363.2432432432432,173.83783783783784,LOS
1623296156,7,G08,17.585585585585587,236.6846846846847,NLOS
1623296156,13,G14,152.5045045045045,104.93693693693693,NLOS
1623296156,16,G17,196.03603603603602,147.6036036036036,LOS
1623296156,18,G19,231.4954954954955,200.93693693693695,NLOS
1623296156,21,G22,5.7657657657657655,166.05405405405406,NLOS
1623296156,27,G28,165.47747747747746,152.7927927927928,NLOS
1623296156,29,G30,294.6306306306306,119.92792792792793,LOS
1623296156,111,C07,39.78378378378378,55.06306306306306,LOS
1623296156,112,C08,361.8018018018018,50.450450450450454,LOS
1623296156,115,C11,108.10810810810811,113.29729729729729,LOS
1623296156,117,C13,340.1801801801802,114.45045045045045,LOS
1623296156,129,C25,351.7117117117117,80.43243243243244,LOS
1623296157,0,G01,65.15315315315316,118.48648648648648,NLOS
1623296157,2,G03,461.8378378378378,158.27027027027026,LOS
1623296157,6,G07,357.18918918918916,173.54954954954954,LOS
1623296157,7,G08,10.954954954954955,236.97297297297297,NLOS
1623296157,13,G14,145.5855855855856,104.64864864864865,NLOS
1623296157,16,G17,189.11711711711712,147.02702702702703,LOS
1623296157,18,G19,224.86486486486487,200.07207207207207,LOS
1623296157,21,G22,511.4234234234234,166.63063063063063,NLOS
1623296157,27,G28,158.84684684684686,152.5045045045045,NLOS
1623296157,29,G30,288.5765765765766,119.63963963963964,LOS
1623296157,111,C07,32.86486486486486,55.63963963963964,LOS
1623296157,112,C08,356.036036036036,50.16216216216216,LOS
1623296157,115,C11,101.47747747747748,113.58558558558559,LOS
1623296157,117,C13,334.1261261261261,113.87387387387388,LOS
1623296157,129,C25,345.94594594594594,80.14414414414415,LOS
1623296158,0,G01,56.21621621621622,119.06306306306307,NLOS
1623296158,2,G03,453.47747747747746,159.13513513513513,LOS
1623296158,6,G07,348.8288288288288,173.26126126126127,LOS
1623296158,7,G08,2.3063063063063063,237.83783783783784,NLOS
1623296158,13,G14,136.36036036036037,104.07207207207207,NLOS
1623296158,16,G17,180.18018018018017,146.45045045045046,NLOS
1623296158,18,G19,216.21621621621622,199.2072072072072,NLOS
1623296158,21,G22,502.77477477477476,167.4954954954955,LOS
1623296158,27,G28,149.9099099099099,151.92792792792793,NLOS
1623296158,29,G30,280.2162162162162,119.06306306306307,LOS
1623296158,111,C07,23.92792792792793,56.5045045045045,LOS
1623296158,112,C08,348.8288288288288,49.585585585585584,LOS
1623296158,115,C11,92.25225225225225,113.58558558558559,LOS
1623296158,117,C13,325.76576576576576,113.29729729729729,LOS
1623296158,127,C23,186.23423423423424,120.7927927927928,LOS
1623296158,129,C25,338.1621621621622,79.56756756756756,LOS
1623296159,0,G01,42.37837837837838,119.92792792792793,NLOS
1623296159,2,G03,440.7927927927928,160.0,LOS
1623296159,6,G07,336.14414414414415,172.6846846846847,LOS
1623296159,13,G14,121.94594594594595,103.78378378378379,NLOS
1623296159,16,G17,166.05405405405406,145.87387387387386,LOS
1623296159,18,G19,202.3783783783784,198.34234234234233,NLOS
1623296159,21,G22,489.5135135135135,168.93693693693695,LOS
1623296159,27,G28,135.78378378378378,151.63963963963963,NLOS
1623296159,29,G30,266.9549549549549,117.62162162162163,LOS
1623296159,111,C07,10.09009009009009,57.945945945945944,LOS
1623296159,112,C08,337.2972972972973,49.2972972972973,LOS
1623296159,115,C11,77.83783783783784,114.73873873873873,LOS
1623296159,117,C13,313.0810810810811,112.14414414414415,LOS
1623296159,127,C23,172.1081081081081,119.92792792792793,LOS
1623296159,129,C25,325.76576576576576,78.990990990991,LOS
1623296160,0,G01,19.027027027027028,121.94594594594595,NLOS
1623296160,2,G03,418.8828828828829,161.44144144144144,LOS
1623296160,6,G07,314.23423423423424,170.95495495495496,NLOS
1623296160,13,G14,97.15315315315316,104.93693693693693,LOS
1623296160,16,G17,141.83783783783784,145.00900900900902,LOS
1623296160,18,G19,179.02702702702703,196.61261261261262,NLOS
1623296160,20,G21,12.108108108108109,188.54054054054055,NLOS
1623296160,21,G22,467.31531531531533,171.24324324324326,LOS
1623296160,27,G28,111.56756756756756,151.92792792792793,NLOS
1623296160,29,G30,244.18018018018017,115.31531531531532,LOS
1623296160,111,C07,499.31531531531533,60.252252252252255,LOS
1623296160,112,C08,317.6936936936937,47.567567567567565,LOS
1623296160,115,C11,53.909909909909906,116.18018018018019,NLOS
1623296160,117,C13,291.1711711711712,110.41441441441441,LOS
1623296160,127,C23,147.8918918918919,119.06306306306307,LOS
1623296160,129,C25,304.72072072072075,77.26126126126127,LOS
1623296161,0,G01,508.2522522522523,124.54054054054055,LOS
1623296161,2,G03,397.54954954954957,162.018018018018,LOS
1623296161,6,G07,292.3243243243243,169.22522522522522,NLOS
1623296161,13,G14,73.22522522522523,106.09009009009009,LOS
1623296161,16,G17,118.1981981981982,145.00900900900902,LOS
1623296161,18,G19,155.67567567567568,195.45945945945945,NLOS
1623296161,20,G21,501.6216216216216,190.84684684684686,NLOS
1623296161,21,G22,445.4054054054054,172.97297297297297,LOS
1623296161,27,G28,87.92792792792793,152.7927927927928,NLOS
1623296161,29,G30,221.11711711711712,113.009009009009,LOS
1623296161,111,C07,477.6936936936937,62.270270270270274,LOS
1623296161,112,C08,297.8018018018018,45.549549549549546,LOS
1623296161,115,C11,30.55855855855856,118.48648648648648,NLOS
1623296161,117,C13,269.54954954954957,108.68468468468468,LOS
1623296161,127,C23,123.67567567567568,118.77477477477477,LOS
1623296161,129,C25,283.0990990990991,75.24324324324324,LOS
1623296162,0,G01,486.34234234234236,126.55855855855856,NLOS
1623296162,2,G03,376.5045045045045,162.59459459459458,LOS
1623296162,6,G07,270.7027027027027,166.9189189189189,NLOS
1623296162,13,G14,49.873873873873876,107.53153153153153,LOS
1623296162,16,G17,94.84684684684684,145.5855855855856,LOS
1623296162,20,G21,479.7117117117117,193.44144144144144,NLOS
1623296162,21,G22,424.36036036036035,174.4144144144144,LOS
1623296162,27,G28,64.57657657657657,154.23423423423424,NLOS
1623296162,29,G30,198.34234234234233,110.990990990991,LOS
1623296162,111,C07,457.22522522522524,64.28828828828829,LOS
1623296162,112,C08,277.0450450450451,43.81981981981982,LOS
1623296162,115,C11,8.072072072072071,120.7927927927928,NLOS
1623296162,117,C13,247.06306306306305,106.37837837837837,LOS
1623296162,127,C23,100.32432432432432,119.35135135135135,LOS
1623296162,129,C25,261.76576576576576,72.93693693693693,LOS
1623296163,0,G01,472.7927927927928,127.71171171171171,NLOS
1623296163,2,G03,363.2432432432432,162.018018018018,LOS
1623296163,6,G07,256.5765765765766,166.05405405405406,NLOS
1623296163,13,G14,34.88288288288288,108.68468468468468,LOS
1623296163,16,G17,79.85585585585585,146.45045045045046,NLOS
1623296163,20,G21,465.8738738738739,194.59459459459458,NLOS
1623296163,21,G22,410.52252252252254,174.99099099099098,LOS
1623296163,27,G28,50.16216216216216,155.0990990990991,NLOS
1623296163,29,G30,183.35135135135135,110.12612612612612,LOS
1623296163,111,C07,443.963963963964,65.44144144144144,LOS
1623296163,112,C08,263.2072072072072,42.090090090090094,LOS
1623296163,115,C11,505.65765765765764,121.94594594594595,NLOS
1623296163,117,C13,232.93693693693695,104.64864864864865,LOS
1623296163,127,C23,85.33333333333333,119.35135135135135,LOS
1623296163,129,C25,247.35135135135135,71.49549549549549,LOS
1623296164,0,G01,465.5855855855856,128.86486486486487,NLOS
1623296164,2,G03,356.3243243243243,161.72972972972974,LOS
1623296164,6,G07,249.0810810810811,164.9009009009009,LOS
1623296164,13,G14,27.675675675675677,109.54954954954955,LOS
1623296164,16,G17,72.36036036036036,146.73873873873873,NLOS
1623296164,20,G21,458.6666666666667,195.45945945945945,NLOS
1623296164,21,G22,403.8918918918919,175.27927927927928,LOS
1623296164,29,G30,175.56756756756758,109.83783783783784,LOS
1623296164,111,C07,437.3333333333333,66.01801801801801,LOS
1623296164,112,C08,256.0,41.513513513513516,LOS
1623296164,115,C11,498.73873873873873,122.8108108108108,NLOS
1623296164,117,C13,225.15315315315314,103.49549549549549,LOS
1623296164,127,C23,77.54954954954955,119.92792792792793,LOS
1623296164,129,C25,239.85585585585585,70.91891891891892,LOS
1623296165,0,G01,462.7027027027027,129.15315315315314,NLOS
1623296165,2,G03,353.44144144144144,161.44144144144144,LOS
1623296165,6,G07,245.9099099099099,164.61261261261262,NLOS
1623296165,13,G14,24.216216216216218,109.54954954954955,NLOS
1623296165,16,G17,68.90090090090091,146.73873873873873,NLOS
1623296165,20,G21,455.4954954954955,195.45945945945945,NLOS
1623296165,21,G22,400.72072072072075,175.27927927927928,LOS
1623296165,27,G28,39.4954954954955,155.96396396396398,NLOS
1623296165,29,G30,172.3963963963964,110.12612612612612,LOS
1623296165,111,C07,434.73873873873873,66.01801801801801,LOS
1623296165,112,C08,253.11711711711712,41.22522522522522,LOS
1623296165,115,C11,495.56756756756755,122.8108108108108,NLOS
1623296165,117,C13,221.981981981982,103.49549549549549,LOS
1623296165,127,C23,74.09009009009009,120.50450450450451,LOS
1623296165,129,C25,236.6846846846847,70.34234234234235,LOS
1623296166,0,G01,462.1261261261261,129.44144144144144,NLOS
1623296166,2,G03,353.15315315315314,161.44144144144144,LOS
1623296166,6,G07,245.6216216216216,164.61261261261262,NLOS
1623296166,13,G14,23.92792792792793,109.83783783783784,NLOS
1623296166,16,G17,68.61261261261261,147.02702702702703,NLOS
1623296166,20,G21,455.2072072072072,195.74774774774775,NLOS
1623296166,21,G22,400.43243243243245,175.56756756756758,LOS
1623296166,27,G28,38.91891891891892,155.67567567567568,NLOS
1623296166,29,G30,171.81981981981983,109.54954954954955,LOS
1623296166,111,C07,434.1621621621622,66.30630630630631,LOS
1623296166,112,C08,252.54054054054055,41.22522522522522,LOS
1623296166,115,C11,494.990990990991,122.8108108108108,NLOS
1623296166,117,C13,221.6936936936937,103.49549549549549,LOS
1623296166,127,C23,73.8018018018018,119.92792792792793,LOS
1623296166,129,C25,236.3963963963964,70.63063063063063,LOS
1623296167,0,G01,462.1261261261261,129.44144144144144,LOS
1623296167,2,G03,353.15315315315314,161.44144144144144,LOS
1623296167,6,G07,245.6216216216216,164.61261261261262,NLOS
1623296167,13,G14,23.92792792792793,109.83783783783784,LOS
1623296167,16,G17,68.61261261261261,146.45045045045046,NLOS
1623296167,20,G21,455.2072072072072,195.74774774774775,LOS
1623296167,21,G22,400.43243243243245,175.56756756756758,LOS
1623296167,27,G28,38.91891891891892,155.67567567567568,NLOS
1623296167,29,G30,171.81981981981983,109.54954954954955,LOS
1623296167,111,C07,434.1621621621622,66.30630630630631,LOS
1623296167,112,C08,252.54054054054055,41.22522522522522,LOS
1623296167,115,C11,494.990990990991,123.09909909909909,NLOS
1623296167,117,C13,221.6936936936937,103.49549549549549,LOS
1623296167,127,C23,73.8018018018018,119.92792792792793,LOS
1623296167,129,C25,236.3963963963964,70.63063063063063,LOS
1623296168,0,G01,462.4144144144144,129.15315315315314,LOS
1623296168,2,G03,353.15315315315314,161.44144144144144,LOS
1623296168,6,G07,245.9099099099099,164.61261261261262,NLOS
1623296168,13,G14,24.216216216216218,109.83783783783784,LOS
1623296168,16,G17,68.90090090090091,146.73873873873873,NLOS
1623296168,20,G21,455.4954954954955,195.74774774774775,LOS
1623296168,21,G22,400.72072072072075,175.27927927927928,LOS
1623296168,27,G28,39.207207207207205,155.96396396396398,NLOS
1623296168,29,G30,172.1081081081081,109.54954954954955,LOS
1623296168,111,C07,434.73873873873873,66.01801801801801,LOS
1623296168,112,C08,253.11711711711712,41.22522522522522,LOS
1623296168,115,C11,495.27927927927925,123.09909909909909,LOS
1623296168,117,C13,221.981981981982,103.2072072072072,LOS
1623296168,127,C23,73.8018018018018,120.7927927927928,LOS
1623296168,129,C25,236.6846846846847,70.63063063063063,LOS
1623296169,0,G01,463.27927927927925,129.15315315315314,NLOS
1623296169,2,G03,354.01801801801804,161.44144144144144,LOS
1623296169,6,G07,246.77477477477478,164.9009009009009,NLOS
1623296169,13,G14,24.792792792792792,109.26126126126127,LOS
1623296169,16,G17,69.47747747747748,146.73873873873873,NLOS
1623296169,20,G21,456.36036036036035,195.74774774774775,NLOS
1623296169,21,G22,401.2972972972973,175.27927927927928,LOS
1623296169,27,G28,39.78378378378378,155.67567567567568,NLOS
1623296169,29,G30,172.97297297297297,109.54954954954955,LOS
1623296169,111,C07,435.31531531531533,66.01801801801801,LOS
1623296169,112,C08,253.6936936936937,41.22522522522522,LOS
1623296169,115,C11,495.85585585585585,122.8108108108108,LOS
1623296169,117,C13,222.55855855855856,103.49549549549549,LOS
1623296169,127,C23,74.95495495495496,119.92792792792793,LOS
1623296169,129,C25,237.54954954954954,70.63063063063063,LOS
1623296170,0,G01,464.72072072072075,129.15315315315314,NLOS
1623296170,2,G03,355.4594594594595,161.72972972972974,LOS
1623296170,6,G07,248.21621621621622,164.9009009009009,NLOS
1623296170,13,G14,26.52252252252252,109.83783783783784,NLOS
1623296170,16,G17,71.2072072072072,146.73873873873873,LOS
1623296170,20,G21,457.8018018018018,195.45945945945945,NLOS
1623296170,21,G22,403.02702702702703,175.27927927927928,LOS
